bvdid;postcode
DE5030100599;53359
DE2370114970;26441
DE8210068483;88250
DE3030103117;09212
DE3070264596;01445
DE5010155411;52525
DE6090095177;36043
DE7170011867;69469
DE7270198267;72474
DE7330335076;72622
DE8070064085;96247
DE8230053019;92718
DE8330261499;85617
DE4250045383;48477
DE7330792139;70565
DE3170110549;39326
DE2390031983;22946
DE3150187917;04103
DE3350010056;39646
DE3350084559;39524
DE3410003483;07629
DE3430047987;99092
DE4030005491;46399
DE4030064348;46395
DE4170041684;32758
DE4290054608;34414
DE5190028594;50829
DE5210083389;40668
DE5230329048;41352
DE5230342710;41836
DE5350141558;54293
DE6170072315;65520
DE6210010599;63225
DE7010189908;79331
DE7010294513;79112
DE7130003179;78315
DE7170245650;68165
DE7230326447;72250
DE7270008214;72800
DE7330116062;70327
DE7330137591;71394
DE7330502719;70469
DE7330703397;73734
DE8070041601;91336
DE8070049556;95186
DE8150008998;87439
DE8250002806;83026
DE8250232139;85625
DE8350007310;84384
DE7230330727;72224
DE2012011769;14482
DE5150032468;57482
DE7070201640;74366
DE7130064871;88662
DE2290110392;24782
DE2190177999;31604
DE5230249756;41189
DE8310070523;97833
DE8150231012;87662
DE8270248975;63263
DE7210065521;77756
DE4130070548;40212
DE8030120518;86368
DE8350084426;84051
DE6070206292;47803
DE6090083312;36137
DE3030210765;09224
DE8010066597;63801
DE7330758774;71229
DE6190067401;64569
DE7230267726;75210
DE7050001384;69115
DE8290073164;82467
DE2410053375;49811
DE6010124274;55411
DE8210156935;88046
DE3310015780;09353
DE2010899015;13595
DE8190467216;90480
DE5030087011;53773
DE7270007183;72517
DE4110017004;58093
DE2050509115;49439
DE2150159160;22607
DE7230232713;75179
DE8250305249;84558
DE3030145785;09212
DE5270006277;41542
DE2050068732;29640
DE2110010159;37115
DE5190348397;50672
DE5290000998;56567
DE6190009011;64546
DE7130036823;78467
DE7330428371;71083
DE8230041058;94315
DE8250157250;83349
DE2050158868;28870
DE4330165567;57489
DE8110099273;09337
DE2090065532;24850
DE2011121711;13591
DE2050139171;27318
DE6210290401;85737
DE8210003330;88069
DE8030278235;86153
DE4030042697;46325
DE2230014591;24146
DE2130018602;38704
DE3450082485;99428
DE7070001267;71672
DE7330806208;71034
DE8310069890;97789
DE4230039946;32457
DE2150982031;22525
DE5190707230;50969
DE7290334391;66386
DE2190367986;30855
DE8310195410;97080
DE8210141812;88214
DE7150046340;67069
DE2050132947;29640
DE2151429424;20539
DE2190295311;30173
DE3290033812;39264
DE4110020221;58091
DE5010270581;52146
DE5070029501;47051
DE5390031095;46562
DE6010004498;55483
DE6110273725;35418
DE6210222410;63150
DE7010005484;79219
DE7010144412;79369
DE7130123982;78259
DE7290304561;66440
DE7330890145;70176
DE8050035515;96052
DE8170409373;80336
DE8190526748;91575
DE8190687042;90441
DE8250053320;85560
DE8310064197;97525
DE8330284071;82178
DE8350012605;94419
DE8350077655;85410
DE5270132650;41460
DE5070005323;47051
DE7330748702;71384
DE2150068202;21255
DE4050373387;45665
DE4070470439;44149
DE4190068168;58708
DE5010021535;52457
DE5010022850;52499
DE5010164514;52222
DE5030140718;53842
DE5350018329;54516
DE6150070470;37269
DE7010053760;79291
DE7130111362;88662
DE7270029125;72768
DE7330581605;70771
DE8330262171;85551
DE8230449334;94036
DE5390003115;46514
DE3030247071;09126
DE2410021198;49844
DE8190052753;90441
DE5230161141;41372
DE5350065042;54343
DE4090233417;45884
DE2230022397;24247
DE3170277709;39179
DE8330000647;85399
DE4250456813;48599
DE2170079123;37603
DE8150025887;87549
DE7230005678;72250
DE7290457694;66123
DE2250176378;26906
DE8030145207;86179
DE8170011862;81379
DE2190499779;31582
DE7290000925;66123
DE8150202378;87746
DE8150256949;87437
DE2250098787;26409
DE6290018115;61449
DE5110031879;45130
DE2390016518;21509
DE3490038292;17358
DE5150012833;58540
DE7230087860;75177
DE8050003225;96114
DE3230092007;99998
DE3350018070;39638
DE4210002026;58579
DE4330019829;57648
DE5170018074;56329
DE6150017682;35285
DE6270057094;67547
DE7330219600;70188
DE2150460076;22085
DE3050006474;04910
DE6090117959;36088
DE8250065287;83071
DE6070108926;60594
DE6270051552;67547
DE7010160428;79100
DE2150366099;20097
DE4030034180;46325
DE5030144589;53819
DE8210002146;88353
DE5390030380;46485
DE6250066082;65205
DE3050006486;02997
DE4070139156;44379
DE8290137522;82205
DE2370219581;26384
DE2050409837;49661
DE2290165009;24797
DE8290019449;86972
DE3190030717;18182
DE5210224787;47441
DE2150538137;20457
DE3250106099;16303
DE2190053241;30989
DE5010288077;52070
DE5170002776;56410
DE8270239392;89079
DE4290031190;33106
DE5150038342;51709
DE4290055658;59557
DE4030023562;46395
DE7230003797;72270
DE5390009820;46499
DE4290095575;59556
DE6250009839;65203
DE7110217231;76187
DE3070120533;01309
DE6190248337;55252
DE2050601847;49688
DE2050213901;28777
DE4270002403;59939
DE7270177299;78576
DE8150041339;87437
DE3270017067;14727
DE2050164187;27211
DE2210051000;31157
DE2250045296;49744
DE3030105983;09569
DE3070133354;04299
DE4030064833;46414
DE4110103841;58135
DE4250121448;59320
DE4250141351;48231
DE5070003458;47138
DE5090052076;46446
DE5090088297;46446
DE5150002521;58540
DE5190025942;51491
DE6050143026;64319
DE6090017271;36043
DE6150022918;34590
DE6170001287;65582
DE6170046384;65599
DE6170068396;56379
DE7010267990;79618
DE7070221580;74363
DE7130000732;78467
DE7170086428;68723
DE7210008415;77963
DE7230107148;75179
DE7270146124;78532
DE7270187111;72124
DE7290479902;66450
DE7330620775;71679
DE8110026850;08228
DE8230070345;93158
DE8250401650;84419
DE8270256187;88451
DE2011103852;10829
DE3110161791;04639
DE4250389016;48336
DE6150220778;34327
DE7330405175;73728
DE2151197752;20095
DE5050043905;40549
DE2230171362;24105
DE3070336479;01936
DE3090127840;99310
DE3150210049;04860
DE3250235422;16303
DE4010161645;33739
DE4130000303;33415
DE5150078425;51688
DE7270305339;78187
DE7370084815;73547
DE8190595137;90552
DE8210148393;87437
DE5170147613;66333
DE8010082087;63814
DE4050323044;44625
DE2050657468;28832
DE2330011503;21337
DE3190216234;18069
DE7290185039;66333
DE8170528676;
DE3210156258;98553
DE2230203627;24161
DE2010458087;12681
DE5070148930;47053
DE5310108754;42855
DE8230099230;93055
DE6150000007;34225
DE5310087633;42855
DE6150192918;34117
DE6070172338;60435
DE5150043084;51580
DE5190225759;50968
DE3270044081;16866
DE3130011305;06536
DE3230032833;99885
DE4350008309;45525
DE5030002199;53909
DE7190010401;76889
DE8250028958;83714
DE8250090795;84543
DE5390000901;46483
DE3250092003;15378
DE8270184909;88471
DE6290119184;61206
DE2250040190;26842
DE6290137152;61476
DE7230109005;75179
DE4050048953;44866
DE8310046731;97070
DE5250169122;46047
DE4070451463;44227
DE5310037763;42897
DE6150026932;34454
DE8250123339;83253
DE3290005570;06844
DE8170047160;85551
DE2011745166;14612
DE2190014552;30159
DE6210039970;64832
DE5210013288;40668
DE2050329133;28195
DE8070004066;96257
DE5030193236;53842
DE2012132041;16775
DE2070091590;29227
DE3330156419;23936
DE7270008386;72414
DE4170162428;32278
DE2010353172;12555
DE2011098725;10247
DE2011237518;12681
DE2011950922;14057
DE2030163224;38154
DE2050510038;28844
DE2050584936;29690
DE2150861021;22083
DE2190000045;30952
DE2250018221;49757
DE2290000711;24649
DE2290129220;25348
DE2290166120;24568
DE2310049231;49186
DE2390024663;25337
DE3030028774;09376
DE3030255596;09569
DE3070009339;01277
DE3070260657;01257
DE3070425223;01454
DE3230135741;37359
DE3290072788;06847
DE3310028366;08115
DE3310121567;08060
DE3390079283;02826
DE4030011346;48712
DE4030014367;48734
DE4030030145;46414
DE4130057964;33415
DE4170028002;32108
DE4170279189;32756
DE4170335270;32609
DE4250278245;48496
DE4250330378;48599
DE4250435108;49477
DE4270085812;59581
DE4290170320;59590
DE4330187417;57368
DE4350082250;58300
DE5030221158;53520
DE5030476369;53881
DE5030553549;53111
DE5050655131;41468
DE5070040440;47138
DE5070297569;47059
DE5110126365;45141
DE5150000937;51702
DE5170081298;56235
DE5230007643;41812
DE5230216183;41366
DE5250001719;45478
DE5310063329;42899
DE5350023165;54636
DE5370028960;42551
DE5390036131;46514
DE5390092937;46499
DE6150033708;34246
DE6190124934;55118
DE7010011254;79400
DE7010020538;79104
DE7010166215;79115
DE7010276159;79677
DE7050160626;69123
DE7050215433;74906
DE7070070650;74206
DE7110184219;76149
DE7130033954;88677
DE7150013881;67297
DE7190075649;67434
DE7210047183;77767
DE7210091346;77975
DE7270158609;78579
DE7290353824;66280
DE7330104478;73614
DE7330272152;71272
DE7330920872;73773
DE8030048349;86899
DE8030049090;86899
DE8070172522;96349
DE8090035624;96145
DE8130048063;86529
DE8150006135;86833
DE8190054045;92237
DE8190244734;91086
DE8190347842;91438
DE8190351342;91058
DE8230112116;94315
DE8230221173;93049
DE8250373172;85560
DE8270120293;89179
DE8270205524;89143
DE8290005511;82436
DE8290087865;82362
DE8330149116;83646
DE8330191366;85622
DE8330361400;80331
DE5230159747;41334
DE5350017746;54290
DE5030427549;53844
DE3090073377;99310
DE2370286915;26655
DE3230103208;37355
DE7190146195;67435
DE6290268298;61169
DE4270085975;59929
DE5050648948;40474
DE8110090591;08527
DE8150021950;87509
DE8230084699;94359
DE6190168901;55218
DE5010262899;47809
DE2010294416;12277
DE2070168525;38524
DE2370032152;26160
DE3070021358;01458
DE3270014979;14656
DE4050398361;45711
DE4070147872;44143
DE4170142945;33818
DE4190053988;58636
DE5170113771;56412
DE5230019916;47906
DE5230121884;41366
DE5310090805;42897
DE6150068314;37269
DE7230117080;75438
DE7230271920;72202
DE8070029596;95676
DE8250274226;83135
DE8190225926;91550
DE6070523384;60549
DE5070147224;46539
DE2011714679;12107
DE5190758854;60318
DE7130043371;88662
DE2050032470;27356
DE3330044885;19061
DE4030015570;48712
DE2010908528;13407
DE6170025518;35794
DE4210000100;58553
DE7330800691;70794
DE7350080398;79761
DE2410012544;48432
DE3270071168;14806
DE6150011016;34131
DE8070114790;91301
DE8090015822;96472
DE5230317746;41844
DE5310089300;42929
DE5270172626;41460
DE5150007348;51789
DE2011776261;10117
DE2410030407;48529
DE2010891901;10117
DE4270084205;59969
DE2210109185;31249
DE2290005990;24782
DE6270001232;55239
DE3450015838;99636
DE6250188447;65191
DE6110207000;35394
DE2230214867;24357
DE2190496219;30175
DE3390088482;02906
DE3030037133;09618
DE5210210459;47807
DE2290205987;25361
DE2390009410;25436
DE6150052254;34513
DE8310181369;97753
DE8150009792;87775
DE8230069187;94491
DE2250236136;26169
DE7230245408;75433
DE7230003049;75210
DE7210123254;78132
DE7330071693;73269
DE3050035995;02977
DE2330021073;29562
DE2170005910;31737
DE3070153261;01468
DE2011276907;18182
DE2050036453;49624
DE2090107266;25980
DE2150613184;22047
DE2170018049;31812
DE3150176283;04749
DE3190161782;13156
DE3230024889;37520
DE3310021611;08297
DE4130021490;33397
DE4170283723;32107
DE4250072722;48607
DE4250283505;49509
DE4250453535;48683
DE5050595418;40476
DE5170069786;56235
DE5330209862;51381
DE5350002854;54441
DE5350022207;86167
DE5350104413;54292
DE5370048702;42579
DE6070238376;65760
DE6090003988;36088
DE6130139728;63505
DE6150361531;34212
DE6210012666;63165
DE6250192512;65193
DE7050018109;76689
DE7070001825;74078
DE7090087944;67657
DE7130052058;88633
DE7190035382;67433
DE7270086256;78532
DE7330001306;71111
DE8030060000;82405
DE8030193393;86343
DE8030300930;86368
DE8150145104;87474
DE8170181234;80638
DE8230420098;92637
DE8290098228;86971
DE8290152010;82205
DE8310168758;97499
DE8310199370;97440
DE8330145536;82041
DE8350265064;84144
DE4330107732;57399
DE3390001935;02739
DE8190410692;92237
DE4190032115;58642
DE3250147920;16244
DE8030003488;86836
DE8110116308;08209
DE2150298617;22525
DE8070269371;95643
DE2012165183;10178
DE3090077252;99089
DE4170350225;32758
DE6050271370;64579
DE4270074157;59929
DE5030305485;53721
DE8230402243;94481
DE2190333211;30855
DE4090182904;45879
DE6090078704;36132
DE7270005849;72141
DE2050096839;49356
DE2090057006;24405
DE2310165314;49201
DE5170238114;56179
DE6210284412;63110
DE8110033840;08626
DE3270033168;14776
DE6190183072;55122
DE2011054036;10365
DE2010460682;13581
DE2010979640;16761
DE2011393827;12681
DE2050593290;28816
DE2070095532;38179
DE2090112739;25821
DE2150259796;21037
DE2150657424;22453
DE2190154545;31582
DE2290154707;24782
DE2290179714;24558
DE2370182494;26203
DE3090128668;99098
DE3150072468;09322
DE3170282131;39114
DE3190164051;18198
DE3330088908;23966
DE4030048366;46359
DE4050062635;45770
DE4070236452;44227
DE4130017456;33330
DE5030458725;53177
DE5210083002;47877
DE5350010775;54570
DE6010088169;55566
DE6110228558;35683
DE6170051752;35781
DE6290078267;65779
DE7010015626;79423
DE7050198124;74906
DE7050224193;74850
DE7210053238;77728
DE7210079648;77767
DE7230199586;75172
DE7250053687;66955
DE7270001075;72525
DE7270286046;72764
DE7310037477;76764
DE7330063128;72622
DE7330072065;70499
DE7330120642;70435
DE7330642599;73035
DE8070144154;96260
DE8070229037;95643
DE8150009970;87657
DE8190024771;91477
DE8190099544;90431
DE8230498440;93051
DE8250118927;83620
DE8270135666;79111
DE8310164097;97342
DE8330378910;85551
DE8250262670;83533
DE3390058476;02627
DE4010015201;33824
DE8210060773;88271
DE6150030014;34266
DE3170254942;39171
DE6110248222;35745
DE6070566745;60528
DE4050397597;44866
DE5190125589;50126
DE6190302570;63263
DE6210016599;63069
DE8170647340;80333
DE7370037769;74564
DE7230280283;75015
DE4130050301;33330
DE4070358205;44339
DE4170039568;32052
DE4170254779;32312
DE5350063571;54634
DE6250005659;65185
DE7010306958;79108
DE2030162035;38271
DE4170281990;32257
DE2390136386;22844
DE4270044969;59759
DE3270155619;16909
DE2130111783;38644
DE4050337182;45699
DE3070430182;01558
DE7230006250;75443
DE8070063748;95448
DE7010009973;79111
DE5030004061;53227
DE7290469647;66793
DE4190105053;58675
DE3170025764;39218
DE7270207113;72124
DE4070212323;44329
DE8310284919;97082
DE6190262997;64572
DE8230001878;92676
DE8090049032;96253
DE4130000880;33330
DE4010078002;33649
DE2250232708;26607
DE7050100265;69123
DE2151446832;20537
DE8070008181;95361
DE5110005384;45307
DE5030332401;53115
DE2011784708;10553
DE8230006938;93101
DE5030211644;53340
DE6130107294;63633
DE2170005504;31789
DE8190031426;90768
DE8070025941;95485
DE7250048162;66953
DE7190144307;44309
DE2030004973;38304
DE2070017221;29328
DE2150832899;22149
DE2151000496;21033
DE2170032467;31789
DE2270223690;23562
DE3030098526;09376
DE3150053559;04808
DE3250192677;16225
DE3370015413;06502
DE3450005887;99427
DE4050214755;45527
DE4070041191;44139
DE4230004543;32457
DE4250019059;48157
DE4250284464;48157
DE4270031488;59889
DE4290130929;59519
DE4330017921;57439
DE5010173072;41849
DE5070180282;47059
DE5090044056;46446
DE5210272764;01156
DE5270128093;41460
DE5270158913;41468
DE5350056925;54597
DE5410261245;42489
DE6010012221;55411
DE6090071292;36124
DE6110051730;35457
DE6150011074;34471
DE6150032080;35285
DE6250009283;65205
DE7010096694;79110
DE7010178119;79224
DE7010303369;79331
DE7070027804;74078
DE7210003103;77756
DE7330083832;71065
DE7330226978;71679
DE8030006141;86356
DE8190114869;90427
DE8190264321;91637
DE8250056368;83075
DE8250081176;83052
DE8290032578;81925
DE8290188252;82229
DE8330315498;82061
DE8350004347;84375
DE2050648328;28199
DE7270139516;78532
DE4270124921;59964
DE3070447345;01454
DE7030063323;73262
DE2410055162;48529
DE8310005376;97450
DE2012018090;12277
DE8330363670;12357
DE4290254507;33106
DE7290013776;66287
DE6190256994;65428
DE5050495980;40545
DE2050686827;28844
DE2210052041;31028
DE4250139534;49525
DE7330172536;70376
DE3130194874;06242
DE5030086682;53225
DE2151497287;20095
DE5110205311;45131
DE5010302710;52064
DE7290027381;66386
DE2270105894;23858
DE6110092149;35708
DE3330203334;19243
DE3030065837;09322
DE3070217756;01099
DE8190175586;90518
DE2390176187;25337
DE5190347565;50858
DE7230055061;75337
DE6290219125;65812
DE7230160750;75196
DE7230279547;71665
DE5050012666;40211
DE8330330543;81541
DE2050177649;27308
DE2150706250;21129
DE3210120649;98593
DE4330007550;57250
DE5310025191;42499
DE5390060199;46483
DE6110416737;35415
DE6150006651;34286
DE6150182511;34633
DE7190107810;76877
DE7330299681;70173
DE8230380631;93413
DE8250035299;84533
DE8250176879;83104
DE6050203723;64646
DE2050093607;27374
DE4010006478;33607
DE6110172980;35043
DE7330599133;72622
DE4150130643;59075
DE4270126323;59757
DE7370098412;73529
DE2030232747;38104
DE2130087126;38723
DE4030086993;46348
DE4130111196;33378
DE5030162465;53783
DE5230145810;41812
DE5370041791;42551
DE6090114754;36115
DE6130026386;63571
DE6150006028;34587
DE8190696120;90449
DE8230350986;94145
DE8330169987;85521
DE2290076281;24534
DE3290044136;06780
DE6070498102;65835
DE5050559563;40472
DE5030465872;53177
